1 6 114 4
0 30
0 30
0 30
0 30
0	0.00	0.00	0.00	0	0	0	
1	10.00	0.00	238.49	5	4	1	15 
2	5.00	8.66	334.96	5	4	1	15 
3	-5.00	8.66	201.10	5	4	1	15 
4	-10.00	0.00	194.01	5	4	1	15 
5	-5.00	-8.66	275.30	5	4	1	15 
6	5.00	-8.66	264.12	5	4	1	15 
7	50.00	0.00	118.77	5	4	1	15 
8	25.00	43.30	85.66	5	4	1	15 
9	-25.00	43.30	119.30	5	4	1	15 
10	-50.00	0.00	119.49	5	4	1	15 
11	-25.00	-43.30	139.50	5	4	1	15 
12	25.00	-43.30	129.07	5	4	1	15 
13	90.00	0.00	66.36	5	4	1	15 
14	45.00	77.94	83.42	5	4	1	15 
15	-45.00	77.94	52.85	5	4	1	15 
16	-90.00	0.00	62.17	5	4	1	15 
17	-45.00	-77.94	78.12	5	4	1	15 
18	45.00	-77.94	64.73	5	4	1	15 
19	19.70	3.47	82.52	2	2	2	5 10 
20	12.86	15.32	131.55	2	2	2	5 10 
21	6.84	18.79	83.02	2	2	2	5 10 
22	-6.84	18.79	85.02	2	2	2	5 10 
23	-12.86	15.32	81.46	2	2	2	5 10 
24	-19.70	3.47	98.97	2	2	2	5 10 
25	-19.70	-3.47	121.58	2	2	2	5 10 
26	-12.86	-15.32	124.44	2	2	2	5 10 
27	-6.84	-18.79	111.52	2	2	2	5 10 
28	6.84	-18.79	75.54	2	2	2	5 10 
29	12.86	-15.32	125.22	2	2	2	5 10 
30	19.70	-3.47	67.51	2	2	2	5 10 
31	39.39	6.95	50.27	2	2	2	5 10 
32	25.71	30.64	86.87	2	2	2	5 10 
33	13.68	37.59	90.36	2	2	2	5 10 
34	-13.68	37.59	72.93	2	2	2	5 10 
35	-25.71	30.64	70.39	2	2	2	5 10 
36	-39.39	6.95	52.90	2	2	2	5 10 
37	-39.39	-6.95	55.46	2	2	2	5 10 
38	-25.71	-30.64	47.72	2	2	2	5 10 
39	-13.68	-37.59	65.22	2	2	2	5 10 
40	13.68	-37.59	61.62	2	2	2	5 10 
41	25.71	-30.64	83.91	2	2	2	5 10 
42	39.39	-6.95	82.35	2	2	2	5 10 
43	59.09	10.42	54.09	2	2	2	5 10 
44	38.57	45.96	53.91	2	2	2	5 10 
45	20.52	56.38	36.87	2	2	2	5 10 
46	-20.52	56.38	57.02	2	2	2	5 10 
47	-38.57	45.96	34.99	2	2	2	5 10 
48	-59.09	10.42	35.84	2	2	2	5 10 
49	-59.09	-10.42	49.01	2	2	2	5 10 
50	-38.57	-45.96	49.46	2	2	2	5 10 
51	-20.52	-56.38	57.16	2	2	2	5 10 
52	20.52	-56.38	30.66	2	2	2	5 10 
53	38.57	-45.96	51.58	2	2	2	5 10 
54	59.09	-10.42	49.48	2	2	2	5 10 
55	78.79	13.89	20.31	2	2	2	5 10 
56	51.42	61.28	34.01	2	2	2	5 10 
57	27.36	75.18	28.66	2	2	2	5 10 
58	-27.36	75.18	23.79	2	2	2	5 10 
59	-51.42	61.28	31.48	2	2	2	5 10 
60	-78.79	13.89	25.73	2	2	2	5 10 
61	-78.79	-13.89	30.91	2	2	2	5 10 
62	-51.42	-61.28	23.04	2	2	2	5 10 
63	-27.36	-75.18	32.15	2	2	2	5 10 
64	27.36	-75.18	22.22	2	2	2	5 10 
65	51.42	-61.28	22.91	2	2	2	5 10 
66	78.79	-13.89	26.18	2	2	2	5 10 
67	29.89	2.62	52.03	1	1	4	1 2 4 8 
68	28.98	7.77	28.19	1	1	4	1 2 4 8 
69	21.21	21.21	34.57	1	1	4	1 2 4 8 
70	17.21	24.58	33.04	1	1	4	1 2 4 8 
71	12.68	27.19	37.54	1	1	4	1 2 4 8 
72	7.77	28.98	46.52	1	1	4	1 2 4 8 
73	-7.77	28.98	36.90	1	1	4	1 2 4 8 
74	-12.68	27.19	48.77	1	1	4	1 2 4 8 
75	-17.21	24.58	32.57	1	1	4	1 2 4 8 
76	-21.21	21.21	45.34	1	1	4	1 2 4 8 
77	-28.98	7.77	30.47	1	1	4	1 2 4 8 
78	-29.89	2.62	28.54	1	1	4	1 2 4 8 
79	-29.89	-2.62	48.02	1	1	4	1 2 4 8 
80	-28.98	-7.77	29.40	1	1	4	1 2 4 8 
81	-21.21	-21.21	41.61	1	1	4	1 2 4 8 
82	-17.21	-24.58	50.61	1	1	4	1 2 4 8 
83	-12.68	-27.19	43.93	1	1	4	1 2 4 8 
84	-7.77	-28.98	26.47	1	1	4	1 2 4 8 
85	7.77	-28.98	35.73	1	1	4	1 2 4 8 
86	12.68	-27.19	42.13	1	1	4	1 2 4 8 
87	17.21	-24.58	39.92	1	1	4	1 2 4 8 
88	21.21	-21.21	52.65	1	1	4	1 2 4 8 
89	28.98	-7.77	33.58	1	1	4	1 2 4 8 
90	29.89	-2.62	32.72	1	1	4	1 2 4 8 
91	69.73	6.10	10.88	1	1	4	1 2 4 8 
92	67.62	18.12	10.77	1	1	4	1 2 4 8 
93	49.50	49.50	10.27	1	1	4	1 2 4 8 
94	40.15	57.34	22.85	1	1	4	1 2 4 8 
95	29.58	63.44	15.24	1	1	4	1 2 4 8 
