1 9 153 6
0 20
0 20
0 20
0 20
0 20
0 20
0	0.00	0.00	0.00	0	0	0	
1	57.74	0.00	356.72	5	6	1	63 
2	28.87	50.00	545.71	5	6	1	63 
3	-28.87	50.00	371.98	5	6	1	63 
4	-57.74	0.00	617.94	5	6	1	63 
5	-28.87	-50.00	678.02	5	6	1	63 
6	28.87	-50.00	594.66	5	6	1	63 
7	288.68	0.00	574.39	5	6	1	63 
8	144.34	250.00	509.45	5	6	1	63 
9	-144.34	250.00	532.49	5	6	1	63 
10	-288.68	0.00	558.42	5	6	1	63 
11	-144.34	-250.00	413.99	5	6	1	63 
12	144.34	-250.00	367.65	5	6	1	63 
13	866.03	0.00	15.46	5	6	1	63 
14	433.01	750.00	17.18	5	6	1	63 
15	-433.01	750.00	21.61	5	6	1	63 
16	-866.03	0.00	24.55	5	6	1	63 
17	-433.01	-750.00	17.60	5	6	1	63 
18	433.01	-750.00	17.59	5	6	1	63 
19	86.60	50.00	163.73	2	2	3	9 18 36 
20	0.00	100.00	203.80	2	2	3	9 18 36 
21	-86.60	50.00	245.74	2	2	3	9 18 36 
22	-86.60	-50.00	259.28	2	2	3	9 18 36 
23	-0.00	-100.00	173.95	2	2	3	9 18 36 
24	86.60	-50.00	245.74	2	2	3	9 18 36 
25	0.00	40.00	251.62	2	2	3	9 18 36 
26	-34.64	-20.00	142.48	2	2	3	9 18 36 
27	34.64	-20.00	242.02	2	2	3	9 18 36 
28	433.01	250.00	39.08	2	2	3	9 18 36 
29	0.00	500.00	58.05	2	2	3	9 18 36 
30	-433.01	250.00	43.46	2	2	3	9 18 36 
31	-433.01	-250.00	59.09	2	2	3	9 18 36 
32	-0.00	-500.00	24.69	2	2	3	9 18 36 
33	433.01	-250.00	53.35	2	2	3	9 18 36 
34	0.00	200.00	196.34	2	2	3	9 18 36 
35	-173.21	-100.00	264.39	2	2	3	9 18 36 
36	173.21	-100.00	196.30	2	2	3	9 18 36 
37	1299.04	750.00	2.94	2	2	3	9 18 36 
38	0.00	1500.00	2.42	2	2	3	9 18 36 
39	-1299.04	750.00	2.15	2	2	3	9 18 36 
40	-1299.04	-750.00	2.41	2	2	3	9 18 36 
41	-0.00	-1500.00	2.61	2	2	3	9 18 36 
42	1299.04	-750.00	3.05	2	2	3	9 18 36 
43	0.00	600.00	28.84	2	2	3	9 18 36 
44	-519.62	-300.00	30.27	2	2	3	9 18 36 
45	519.62	-300.00	26.81	2	2	3	9 18 36 
46	67.17	27.89	278.00	2	1	6	1 2 4 8 16 32 
47	77.17	22.11	197.64	2	1	6	1 2 4 8 16 32 
48	57.74	55.77	150.27	2	1	6	1 2 4 8 16 32 
49	57.74	44.23	209.41	2	1	6	1 2 4 8 16 32 
50	19.43	77.89	208.51	2	1	6	1 2 4 8 16 32 
51	9.43	72.11	161.12	2	1	6	1 2 4 8 16 32 
52	-19.43	77.89	202.14	2	1	6	1 2 4 8 16 32 
53	-9.43	72.11	271.49	2	1	6	1 2 4 8 16 32 
54	-57.74	55.77	209.21	2	1	6	1 2 4 8 16 32 
55	-57.74	44.23	263.28	2	1	6	1 2 4 8 16 32 
56	-67.17	27.89	184.73	2	1	6	1 2 4 8 16 32 
57	-77.17	22.11	176.35	2	1	6	1 2 4 8 16 32 
58	-77.17	-22.11	190.98	2	1	6	1 2 4 8 16 32 
59	-67.17	-27.89	202.76	2	1	6	1 2 4 8 16 32 
60	-57.74	-44.23	268.61	2	1	6	1 2 4 8 16 32 
61	-57.74	-55.77	228.13	2	1	6	1 2 4 8 16 32 
62	-9.43	-72.11	220.48	2	1	6	1 2 4 8 16 32 
63	-19.43	-77.89	283.29	2	1	6	1 2 4 8 16 32 
