1 3 51 6
0 20
0 20
0 20
0 20
0 20
0 20
0	0.00	0.00	0.00	0	0	0	
1	57.74	0.00	51.83	5	6	1	63 
2	28.87	50.00	61.31	5	6	1	63 
3	-28.87	50.00	62.37	5	6	1	63 
4	-57.74	0.00	74.16	5	6	1	63 
5	-28.87	-50.00	80.23	5	6	1	63 
6	28.87	-50.00	65.60	5	6	1	63 
7	86.60	50.00	14.43	2	2	3	9 18 36 
8	0.00	100.00	15.07	2	2	3	9 18 36 
9	-86.60	50.00	14.42	2	2	3	9 18 36 
10	-86.60	-50.00	11.43	2	2	3	9 18 36 
11	-0.00	-100.00	17.08	2	2	3	9 18 36 
12	86.60	-50.00	9.68	2	2	3	9 18 36 
13	0.00	40.00	40.85	2	2	3	9 18 36 
14	-34.64	-20.00	35.45	2	2	3	9 18 36 
15	34.64	-20.00	31.32	2	2	3	9 18 36 
16	67.17	27.89	20.38	2	1	6	1 2 4 8 16 32 
17	77.17	22.11	19.90	2	1	6	1 2 4 8 16 32 
18	57.74	55.77	15.44	2	1	6	1 2 4 8 16 32 
19	57.74	44.23	19.16	2	1	6	1 2 4 8 16 32 
20	19.43	77.89	30.05	2	1	6	1 2 4 8 16 32 
21	9.43	72.11	33.76	2	1	6	1 2 4 8 16 32 
22	-19.43	77.89	30.75	2	1	6	1 2 4 8 16 32 
23	-9.43	72.11	29.85	2	1	6	1 2 4 8 16 32 
24	-57.74	55.77	18.97	2	1	6	1 2 4 8 16 32 
25	-57.74	44.23	23.77	2	1	6	1 2 4 8 16 32 
26	-67.17	27.89	23.43	2	1	6	1 2 4 8 16 32 
27	-77.17	22.11	19.72	2	1	6	1 2 4 8 16 32 
28	-77.17	-22.11	37.16	2	1	6	1 2 4 8 16 32 
29	-67.17	-27.89	21.91	2	1	6	1 2 4 8 16 32 
30	-57.74	-44.23	34.41	2	1	6	1 2 4 8 16 32 
31	-57.74	-55.77	34.35	2	1	6	1 2 4 8 16 32 
32	-9.43	-72.11	18.96	2	1	6	1 2 4 8 16 32 
33	-19.43	-77.89	17.08	2	1	6	1 2 4 8 16 32 
34	9.43	-72.11	23.37	2	1	6	1 2 4 8 16 32 
35	19.43	-77.89	21.65	2	1	6	1 2 4 8 16 32 
36	57.74	-44.23	35.24	2	1	6	1 2 4 8 16 32 
37	57.74	-55.77	20.90	2	1	6	1 2 4 8 16 32 
38	77.17	-22.11	32.88	2	1	6	1 2 4 8 16 32 
39	67.17	-27.89	36.69	2	1	6	1 2 4 8 16 32 
40	13.43	47.89	23.62	2	1	6	1 2 4 8 16 32 
41	15.43	42.11	29.50	2	1	6	1 2 4 8 16 32 
42	-13.43	47.89	27.27	2	1	6	1 2 4 8 16 32 
43	-15.43	42.11	21.74	2	1	6	1 2 4 8 16 32 
44	-44.19	-7.69	30.92	2	1	6	1 2 4 8 16 32 
45	-48.19	-12.31	29.97	2	1	6	1 2 4 8 16 32 
46	-28.75	-34.42	28.71	2	1	6	1 2 4 8 16 32 
47	-34.75	-35.58	37.22	2	1	6	1 2 4 8 16 32 
48	28.75	-34.42	28.81	2	1	6	1 2 4 8 16 32 
49	34.75	-35.58	25.14	2	1	6	1 2 4 8 16 32 
50	44.19	-7.69	17.65	2	1	6	1 2 4 8 16 32 
