1 5 75 2
0 140
0 140
0	40.00	40.00	0.00	0	0	0	
1	22.00	22.00	33.52	18	1	2	1 2 
2	36.00	26.00	89.24	26	1	2	1 2 
3	21.00	45.00	32.69	11	1	2	1 2 
4	45.00	35.00	113.52	30	1	2	1 2 
5	55.00	20.00	70.30	21	1	2	1 2 
6	33.00	34.00	51.57	19	1	2	1 2 
7	50.00	50.00	56.54	15	1	2	1 2 
8	55.00	45.00	49.71	16	1	2	1 2 
9	26.00	59.00	45.51	29	1	2	1 2 
10	40.00	66.00	51.58	26	1	2	1 2 
11	55.00	65.00	54.89	37	1	2	1 2 
12	35.00	51.00	49.05	16	1	2	1 2 
13	62.00	35.00	18.41	12	1	2	1 2 
14	62.00	57.00	42.75	31	1	2	1 2 
15	62.00	24.00	18.25	8	1	2	1 2 
16	21.00	36.00	52.28	19	1	2	1 2 
17	33.00	44.00	65.40	20	1	2	1 2 
18	9.00	56.00	23.21	13	1	2	1 2 
19	62.00	48.00	23.94	15	1	2	1 2 
20	66.00	14.00	32.32	22	1	2	1 2 
21	44.00	13.00	63.86	28	1	2	1 2 
22	26.00	13.00	33.39	12	1	2	1 2 
23	11.00	28.00	15.94	6	1	2	1 2 
24	7.00	43.00	27.07	27	1	2	1 2 
25	17.00	64.00	20.83	14	1	2	1 2 
26	41.00	46.00	40.87	18	1	2	1 2 
27	55.00	34.00	39.46	17	1	2	1 2 
28	35.00	16.00	83.67	29	1	2	1 2 
29	52.00	26.00	33.08	13	1	2	1 2 
30	43.00	26.00	54.88	22	1	2	1 2 
31	31.00	76.00	18.39	25	1	2	1 2 
32	22.00	53.00	56.64	28	1	2	1 2 
33	26.00	29.00	54.05	27	1	2	1 2 
34	50.00	40.00	53.24	19	1	2	1 2 
35	55.00	50.00	20.99	10	1	2	1 2 
36	54.00	10.00	20.14	12	1	2	1 2 
37	60.00	15.00	27.83	14	1	2	1 2 
38	47.00	66.00	35.62	24	1	2	1 2 
39	30.00	60.00	40.65	16	1	2	1 2 
40	30.00	50.00	68.97	33	1	2	1 2 
41	12.00	17.00	16.52	15	1	2	1 2 
42	15.00	14.00	14.77	11	1	2	1 2 
43	16.00	19.00	35.09	18	1	2	1 2 
44	21.00	48.00	35.39	17	1	2	1 2 
45	50.00	30.00	82.17	21	1	2	1 2 
46	51.00	42.00	98.08	27	1	2	1 2 
47	50.00	15.00	47.95	19	1	2	1 2 
48	48.00	21.00	43.04	20	1	2	1 2 
49	12.00	38.00	8.21	5	1	2	1 2 
50	15.00	56.00	29.65	22	1	2	1 2 
51	29.00	39.00	40.70	12	1	2	1 2 
52	54.00	38.00	48.01	19	1	2	1 2 
53	55.00	57.00	30.70	22	1	2	1 2 
54	67.00	41.00	20.74	16	1	2	1 2 
55	10.00	70.00	3.22	7	1	2	1 2 
56	6.00	25.00	33.98	26	1	2	1 2 
57	65.00	27.00	18.68	14	1	2	1 2 
58	40.00	60.00	52.49	21	1	2	1 2 
59	70.00	64.00	16.80	24	1	2	1 2 
60	64.00	4.00	10.32	13	1	2	1 2 
61	36.00	6.00	13.73	15	1	2	1 2 
62	30.00	20.00	39.00	18	1	2	1 2 
63	20.00	30.00	32.15	11	1	2	1 2 
64	15.00	5.00	19.43	28	1	2	1 2 
65	50.00	70.00	13.25	9	1	2	1 2 
66	57.00	72.00	55.43	37	1	2	1 2 
67	45.00	42.00	88.92	30	1	2	1 2 
68	38.00	33.00	27.46	10	1	2	1 2 
69	50.00	4.00	13.15	8	1	2	1 2 
70	66.00	8.00	15.89	11	1	2	1 2 
71	59.00	5.00	3.18	3	1	2	1 2 
72	35.00	60.00	2.56	1	1	2	1 2 
73	27.00	24.00	11.55	6	1	2	1 2 
74	40.00	20.00	27.82	10	1	2	1 2 
