1 2 20 4
0 20
0 20
0 20
0 20
0	0.00	0.00	0.00	0	0	0	
1	10.00	0.00	20.99	5	4	1	15 
2	-10.00	0.00	21.67	5	4	1	15 
3	50.00	0.00	5.31	5	4	1	15 
4	-50.00	0.00	5.68	5	4	1	15 
5	17.32	10.00	14.83	2	2	2	5 10 
6	-17.32	10.00	14.68	2	2	2	5 10 
7	-17.32	-10.00	12.21	2	2	2	5 10 
8	17.32	-10.00	9.70	2	2	2	5 10 
9	34.64	20.00	10.48	2	2	2	5 10 
10	-34.64	20.00	9.48	2	2	2	5 10 
11	-34.64	-20.00	9.14	2	2	2	5 10 
12	34.64	-20.00	6.58	2	2	2	5 10 
13	28.98	7.77	6.29	1	1	4	1 2 4 8 
14	21.21	21.21	4.32	1	1	4	1 2 4 8 
15	-21.21	21.21	4.02	1	1	4	1 2 4 8 
16	-28.98	7.77	6.57	1	1	4	1 2 4 8 
17	-28.98	-7.77	6.70	1	1	4	1 2 4 8 
18	-21.21	-21.21	3.74	1	1	4	1 2 4 8 
19	21.21	-21.21	3.46	1	1	4	1 2 4 8 
