1 3 51 6
0 20
0 20
0 20
0 20
0 20
0 20
0	0.00	0.00	0.00	0	0	0	
1	57.74	0.00	76.25	5	6	1	63 
2	28.87	50.00	54.49	5	6	1	63 
3	-28.87	50.00	45.64	5	6	1	63 
4	-57.74	0.00	75.16	5	6	1	63 
5	-28.87	-50.00	75.75	5	6	1	63 
6	28.87	-50.00	70.28	5	6	1	63 
7	86.60	50.00	13.17	3	2	3	9 18 36 
8	0.00	100.00	17.65	3	2	3	9 18 36 
9	-86.60	50.00	14.05	3	2	3	9 18 36 
10	-86.60	-50.00	17.23	3	2	3	9 18 36 
11	-0.00	-100.00	12.70	3	2	3	9 18 36 
12	86.60	-50.00	18.88	3	2	3	9 18 36 
13	0.00	40.00	51.77	3	2	3	9 18 36 
14	-34.64	-20.00	41.80	3	2	3	9 18 36 
15	34.64	-20.00	50.63	3	2	3	9 18 36 
16	67.17	27.89	12.98	2	1	6	1 2 4 8 16 32 
17	77.17	22.11	15.57	2	1	6	1 2 4 8 16 32 
18	57.74	55.77	19.89	2	1	6	1 2 4 8 16 32 
19	57.74	44.23	14.70	2	1	6	1 2 4 8 16 32 
20	19.43	77.89	26.27	2	1	6	1 2 4 8 16 32 
21	9.43	72.11	21.58	2	1	6	1 2 4 8 16 32 
22	-19.43	77.89	27.78	2	1	6	1 2 4 8 16 32 
23	-9.43	72.11	23.74	2	1	6	1 2 4 8 16 32 
24	-57.74	55.77	22.45	2	1	6	1 2 4 8 16 32 
25	-57.74	44.23	14.65	2	1	6	1 2 4 8 16 32 
26	-67.17	27.89	25.97	2	1	6	1 2 4 8 16 32 
27	-77.17	22.11	14.67	2	1	6	1 2 4 8 16 32 
28	-77.17	-22.11	34.90	2	1	6	1 2 4 8 16 32 
29	-67.17	-27.89	37.22	2	1	6	1 2 4 8 16 32 
30	-57.74	-44.23	35.19	2	1	6	1 2 4 8 16 32 
31	-57.74	-55.77	20.61	2	1	6	1 2 4 8 16 32 
32	-9.43	-72.11	22.91	2	1	6	1 2 4 8 16 32 
33	-19.43	-77.89	22.95	2	1	6	1 2 4 8 16 32 
34	9.43	-72.11	27.73	2	1	6	1 2 4 8 16 32 
35	19.43	-77.89	22.01	2	1	6	1 2 4 8 16 32 
36	57.74	-44.23	27.37	2	1	6	1 2 4 8 16 32 
37	57.74	-55.77	29.02	2	1	6	1 2 4 8 16 32 
38	77.17	-22.11	24.18	2	1	6	1 2 4 8 16 32 
39	67.17	-27.89	27.54	2	1	6	1 2 4 8 16 32 
40	13.43	47.89	30.54	2	1	6	1 2 4 8 16 32 
41	15.43	42.11	21.53	2	1	6	1 2 4 8 16 32 
42	-13.43	47.89	35.56	2	1	6	1 2 4 8 16 32 
43	-15.43	42.11	24.87	2	1	6	1 2 4 8 16 32 
44	-44.19	-7.69	25.16	2	1	6	1 2 4 8 16 32 
45	-48.19	-12.31	26.91	2	1	6	1 2 4 8 16 32 
46	-28.75	-34.42	27.33	2	1	6	1 2 4 8 16 32 
47	-34.75	-35.58	31.68	2	1	6	1 2 4 8 16 32 
48	28.75	-34.42	17.14	2	1	6	1 2 4 8 16 32 
49	34.75	-35.58	33.57	2	1	6	1 2 4 8 16 32 
50	44.19	-7.69	17.07	2	1	6	1 2 4 8 16 32 
