1 3 50 5
0 160
0 160
0 160
0 160
0 160
0	30.00	40.00	0.00	0	0	0	
1	37.00	52.00	9.99	7	1	5	1 2 4 8 16 
2	49.00	49.00	85.75	30	5	1	31 
3	52.00	64.00	23.98	16	2	3	5 10 20 
4	20.00	26.00	17.82	9	1	5	1 2 4 8 16 
5	40.00	30.00	65.38	21	2	3	5 10 20 
6	21.00	47.00	36.90	15	2	3	5 10 20 
7	17.00	63.00	29.02	19	2	3	5 10 20 
8	31.00	62.00	32.68	23	2	3	5 10 20 
9	52.00	33.00	14.46	11	2	3	5 10 20 
10	51.00	21.00	9.06	5	1	5	1 2 4 8 16 
11	42.00	41.00	40.61	19	2	3	5 10 20 
12	31.00	32.00	89.70	29	5	1	31 
13	5.00	25.00	31.16	23	2	3	5 10 20 
14	12.00	42.00	22.09	21	2	3	5 10 20 
15	36.00	16.00	18.91	10	1	5	1 2 4 8 16 
16	52.00	41.00	41.07	15	2	3	5 10 20 
17	27.00	23.00	6.97	3	1	5	1 2 4 8 16 
18	17.00	33.00	73.08	41	5	1	31 
19	13.00	13.00	8.46	9	1	5	1 2 4 8 16 
20	57.00	58.00	50.40	28	5	1	31 
21	62.00	42.00	12.09	8	1	5	1 2 4 8 16 
22	42.00	57.00	14.07	8	1	5	1 2 4 8 16 
23	16.00	57.00	20.88	16	2	3	5 10 20 
24	8.00	52.00	15.10	10	1	5	1 2 4 8 16 
25	7.00	38.00	26.35	28	5	1	31 
26	27.00	68.00	5.89	7	1	5	1 2 4 8 16 
27	30.00	48.00	30.14	15	2	3	5 10 20 
28	43.00	67.00	15.93	14	2	3	5 10 20 
29	58.00	48.00	8.06	6	1	5	1 2 4 8 16 
30	58.00	27.00	31.77	19	2	3	5 10 20 
31	37.00	69.00	15.91	11	2	3	5 10 20 
32	38.00	46.00	28.86	12	2	3	5 10 20 
33	46.00	10.00	16.84	23	2	3	5 10 20 
34	61.00	33.00	32.98	26	5	1	31 
35	62.00	63.00	19.34	17	2	3	5 10 20 
36	63.00	69.00	4.45	6	1	5	1 2 4 8 16 
37	32.00	22.00	16.10	9	1	5	1 2 4 8 16 
38	45.00	35.00	49.02	15	2	3	5 10 20 
39	59.00	15.00	14.12	14	2	3	5 10 20 
40	5.00	6.00	4.73	7	1	5	1 2 4 8 16 
41	10.00	17.00	38.29	27	5	1	31 
42	21.00	10.00	16.38	13	2	3	5 10 20 
43	5.00	64.00	10.58	11	2	3	5 10 20 
44	30.00	15.00	24.94	16	2	3	5 10 20 
45	39.00	10.00	10.96	10	1	5	1 2 4 8 16 
46	32.00	39.00	13.00	5	1	5	1 2 4 8 16 
47	25.00	32.00	60.68	25	2	3	5 10 20 
48	25.00	55.00	29.93	17	2	3	5 10 20 
49	48.00	28.00	30.23	18	2	3	5 10 20 
