1 1 100 8
0 200
0 200
0 200
0 200
0 200
0 200
0 200
0 200
0	35.00	35.00	0.00	0	0	0	
1	41.00	49.00	51.97	10	1	8	1 2 4 8 16 32 64 128 
2	35.00	17.00	47.95	7	1	8	1 2 4 8 16 32 64 128 
3	55.00	45.00	56.10	13	1	8	1 2 4 8 16 32 64 128 
4	55.00	20.00	83.25	19	1	8	1 2 4 8 16 32 64 128 
5	15.00	30.00	151.99	26	1	8	1 2 4 8 16 32 64 128 
6	25.00	30.00	15.55	3	1	8	1 2 4 8 16 32 64 128 
7	20.00	50.00	14.96	5	1	8	1 2 4 8 16 32 64 128 
8	10.00	43.00	25.58	9	1	8	1 2 4 8 16 32 64 128 
9	55.00	60.00	34.96	16	1	8	1 2 4 8 16 32 64 128 
10	30.00	60.00	45.32	16	1	8	1 2 4 8 16 32 64 128 
11	20.00	65.00	27.18	12	1	8	1 2 4 8 16 32 64 128 
12	50.00	35.00	58.60	19	1	8	1 2 4 8 16 32 64 128 
13	30.00	25.00	133.44	23	1	8	1 2 4 8 16 32 64 128 
14	15.00	10.00	100.94	20	1	8	1 2 4 8 16 32 64 128 
15	30.00	5.00	17.46	8	1	8	1 2 4 8 16 32 64 128 
16	10.00	20.00	67.35	19	1	8	1 2 4 8 16 32 64 128 
17	5.00	30.00	6.50	2	1	8	1 2 4 8 16 32 64 128 
18	20.00	40.00	40.33	12	1	8	1 2 4 8 16 32 64 128 
19	15.00	60.00	44.92	17	1	8	1 2 4 8 16 32 64 128 
20	45.00	65.00	27.13	9	1	8	1 2 4 8 16 32 64 128 
21	45.00	20.00	39.32	11	1	8	1 2 4 8 16 32 64 128 
22	45.00	10.00	53.58	18	1	8	1 2 4 8 16 32 64 128 
23	55.00	5.00	63.68	29	1	8	1 2 4 8 16 32 64 128 
24	65.00	35.00	8.09	3	1	8	1 2 4 8 16 32 64 128 
25	65.00	20.00	7.99	6	1	8	1 2 4 8 16 32 64 128 
26	45.00	30.00	67.99	17	1	8	1 2 4 8 16 32 64 128 
27	35.00	40.00	58.80	16	1	8	1 2 4 8 16 32 64 128 
28	41.00	37.00	79.14	16	1	8	1 2 4 8 16 32 64 128 
29	64.00	42.00	22.05	9	1	8	1 2 4 8 16 32 64 128 
30	40.00	60.00	88.31	21	1	8	1 2 4 8 16 32 64 128 
31	31.00	52.00	78.38	27	1	8	1 2 4 8 16 32 64 128 
32	35.00	69.00	58.80	23	1	8	1 2 4 8 16 32 64 128 
33	53.00	52.00	46.16	11	1	8	1 2 4 8 16 32 64 128 
34	65.00	55.00	26.51	14	1	8	1 2 4 8 16 32 64 128 
35	63.00	65.00	21.62	8	1	8	1 2 4 8 16 32 64 128 
36	2.00	60.00	7.25	5	1	8	1 2 4 8 16 32 64 128 
37	20.00	20.00	51.47	8	1	8	1 2 4 8 16 32 64 128 
38	5.00	5.00	12.10	16	1	8	1 2 4 8 16 32 64 128 
39	60.00	12.00	63.92	31	1	8	1 2 4 8 16 32 64 128 
