1 9 216 6
450 180
450 180
450 180
450 180
450 180
450 180
0	3.87	-2.60	0.00	0	0	0	
1	-41.24	-66.36	23.53	3	6	1	63 
2	34.06	-59.36	38.05	16	6	1	63 
3	20.92	-52.58	36.81	8	6	1	63 
4	-38.54	-37.40	197.00	15	6	1	63 
5	41.06	22.93	129.51	12	6	1	63 
6	-54.03	-53.13	122.43	13	6	1	63 
7	8.10	80.73	7.78	8	6	1	63 
8	81.30	13.41	210.47	24	6	1	63 
9	14.46	-2.97	143.78	14	6	1	63 
10	-52.54	60.11	18.80	17	6	1	63 
11	-57.20	-34.23	117.28	8	6	1	63 
12	-65.55	-40.22	125.45	11	6	1	63 
13	-19.75	-10.28	81.40	8	6	1	63 
14	-26.97	-87.01	51.82	17	6	1	63 
15	3.19	-88.65	54.82	19	6	1	63 
16	34.52	32.84	124.47	13	6	1	63 
17	80.04	5.27	16.99	2	6	1	63 
18	-39.84	-67.73	60.29	8	6	1	63 
19	14.60	11.37	361.90	21	6	1	63 
20	-20.99	-80.51	76.52	13	6	1	63 
21	48.24	47.28	116.22	17	6	1	63 
22	59.34	-31.86	12.28	4	6	1	63 
23	-14.00	-45.62	212.24	22	6	1	63 
24	32.40	-32.53	83.96	24	6	1	63 
25	2.83	50.82	51.09	11	6	1	63 
26	-66.08	-34.69	57.45	6	6	1	63 
27	-13.66	18.64	185.56	19	6	1	63 
28	-59.34	12.77	109.26	11	6	1	63 
29	-5.13	-18.46	252.45	23	6	1	63 
30	-22.96	-21.73	66.66	4	6	1	63 
31	58.13	46.61	31.78	5	6	1	63 
32	-49.60	-76.62	93.04	16	6	1	63 
33	-4.80	43.04	12.42	2	6	1	63 
34	68.62	-19.62	67.03	13	6	1	63 
35	37.92	63.60	44.17	11	6	1	63 
36	1.25	-26.55	92.76	9	6	1	63 
37	-37.95	1.69	174.58	18	6	1	63 
38	-40.50	8.04	65.28	7	6	1	63 
39	-8.39	-38.68	195.27	24	6	1	63 
40	-36.73	25.49	37.23	5	6	1	63 
41	-47.75	-50.07	17.18	2	6	1	63 
42	22.60	-28.36	34.11	5	6	1	63 
43	-36.37	-48.16	44.38	5	6	1	63 
44	75.45	-13.42	10.99	3	6	1	63 
45	-64.52	-13.23	131.37	13	6	1	63 
46	1.26	29.16	22.80	2	6	1	63 
