1 4 100 2
0 200
0 200
0	35.00	35.00	0.00	0	0	0	
1	41.00	49.00	42.23	10	1	2	1 2 
2	35.00	17.00	33.04	7	1	2	1 2 
3	55.00	45.00	49.59	13	1	2	1 2 
4	55.00	20.00	65.46	19	1	2	1 2 
5	15.00	30.00	105.20	26	1	2	1 2 
6	25.00	30.00	13.24	3	1	2	1 2 
7	20.00	50.00	18.67	5	1	2	1 2 
8	10.00	43.00	17.82	9	1	2	1 2 
9	55.00	60.00	60.15	16	1	2	1 2 
10	30.00	60.00	38.84	16	1	2	1 2 
11	20.00	65.00	33.95	12	1	2	1 2 
12	50.00	35.00	105.96	19	1	2	1 2 
13	30.00	25.00	129.35	23	1	2	1 2 
14	15.00	10.00	77.75	20	1	2	1 2 
15	30.00	5.00	11.56	8	1	2	1 2 
16	10.00	20.00	108.22	19	1	2	1 2 
17	5.00	30.00	6.40	2	1	2	1 2 
18	20.00	40.00	40.95	12	1	2	1 2 
19	15.00	60.00	33.74	17	1	2	1 2 
20	45.00	65.00	30.50	9	1	2	1 2 
21	45.00	20.00	43.38	11	1	2	1 2 
22	45.00	10.00	70.60	18	1	2	1 2 
23	55.00	5.00	59.03	29	1	2	1 2 
24	65.00	35.00	6.51	3	1	2	1 2 
25	65.00	20.00	9.54	6	1	2	1 2 
26	45.00	30.00	67.75	17	1	2	1 2 
27	35.00	40.00	70.55	16	1	2	1 2 
28	41.00	37.00	47.50	16	1	2	1 2 
29	64.00	42.00	24.47	9	1	2	1 2 
30	40.00	60.00	91.81	21	1	2	1 2 
31	31.00	52.00	96.89	27	1	2	1 2 
32	35.00	69.00	36.26	23	1	2	1 2 
33	53.00	52.00	37.73	11	1	2	1 2 
34	65.00	55.00	38.21	14	1	2	1 2 
35	63.00	65.00	21.92	8	1	2	1 2 
36	2.00	60.00	7.92	5	1	2	1 2 
37	20.00	20.00	39.67	8	1	2	1 2 
38	5.00	5.00	13.59	16	1	2	1 2 
39	60.00	12.00	67.43	31	1	2	1 2 
40	40.00	25.00	34.65	9	1	2	1 2 
41	42.00	7.00	10.17	5	1	2	1 2 
42	24.00	12.00	24.04	5	1	2	1 2 
43	23.00	3.00	6.91	7	1	2	1 2 
44	11.00	14.00	80.95	18	1	2	1 2 
45	6.00	38.00	50.42	16	1	2	1 2 
46	2.00	48.00	2.21	1	1	2	1 2 
47	8.00	56.00	57.23	27	1	2	1 2 
48	13.00	52.00	103.61	36	1	2	1 2 
49	6.00	68.00	32.88	30	1	2	1 2 
50	47.00	47.00	56.48	13	1	2	1 2 
51	49.00	58.00	52.13	10	1	2	1 2 
52	27.00	43.00	32.45	9	1	2	1 2 
53	37.00	31.00	64.88	14	1	2	1 2 
54	57.00	29.00	64.10	18	1	2	1 2 
55	63.00	23.00	2.44	2	1	2	1 2 
56	53.00	12.00	12.11	6	1	2	1 2 
57	32.00	12.00	37.55	7	1	2	1 2 
58	36.00	26.00	120.99	18	1	2	1 2 
59	21.00	24.00	180.02	28	1	2	1 2 
60	17.00	34.00	23.07	3	1	2	1 2 
61	12.00	24.00	62.80	13	1	2	1 2 
62	24.00	58.00	80.54	19	1	2	1 2 
63	27.00	69.00	27.55	10	1	2	1 2 
64	15.00	77.00	6.78	9	1	2	1 2 
65	62.00	77.00	21.39	20	1	2	1 2 
66	49.00	73.00	58.55	25	1	2	1 2 
67	67.00	5.00	33.19	25	1	2	1 2 
68	56.00	39.00	101.22	36	1	2	1 2 
69	37.00	47.00	29.81	6	1	2	1 2 
70	37.00	56.00	20.53	5	1	2	1 2 
71	57.00	68.00	27.39	15	1	2	1 2 
72	47.00	16.00	76.99	25	1	2	1 2 
73	44.00	17.00	25.63	9	1	2	1 2 
74	46.00	13.00	33.02	8	1	2	1 2 
75	49.00	11.00	48.76	18	1	2	1 2 
76	49.00	42.00	47.11	13	1	2	1 2 
77	53.00	43.00	61.74	14	1	2	1 2 
78	61.00	52.00	12.41	3	1	2	1 2 
79	57.00	48.00	86.57	23	1	2	1 2 
80	56.00	37.00	22.88	6	1	2	1 2 
81	55.00	54.00	115.36	26	1	2	1 2 
82	15.00	47.00	53.20	16	1	2	1 2 
83	14.00	37.00	42.85	11	1	2	1 2 
84	11.00	31.00	32.97	7	1	2	1 2 
85	16.00	22.00	155.99	41	1	2	1 2 
86	4.00	18.00	109.34	35	1	2	1 2 
87	28.00	18.00	159.09	26	1	2	1 2 
88	26.00	52.00	33.60	9	1	2	1 2 
89	26.00	35.00	105.99	15	1	2	1 2 
90	31.00	67.00	7.62	3	1	2	1 2 
91	15.00	19.00	4.72	1	1	2	1 2 
92	22.00	22.00	12.90	2	1	2	1 2 
93	18.00	24.00	111.48	22	1	2	1 2 
94	26.00	27.00	211.69	27	1	2	1 2 
95	25.00	24.00	127.31	20	1	2	1 2 
96	22.00	27.00	44.48	11	1	2	1 2 
97	25.00	21.00	80.91	12	1	2	1 2 
98	19.00	21.00	54.74	10	1	2	1 2 
99	20.00	26.00	63.47	9	1	2	1 2 
