1 9 153 6
0 20
0 20
0 20
0 20
0 20
0 20
0	0.00	0.00	0.00	0	0	0	
1	57.74	0.00	459.43	5	6	1	63 
2	28.87	50.00	525.13	5	6	1	63 
3	-28.87	50.00	475.28	5	6	1	63 
4	-57.74	0.00	523.21	5	6	1	63 
5	-28.87	-50.00	444.92	5	6	1	63 
6	28.87	-50.00	647.55	5	6	1	63 
7	288.68	0.00	302.16	5	6	1	63 
8	144.34	250.00	545.03	5	6	1	63 
9	-144.34	250.00	326.52	5	6	1	63 
10	-288.68	0.00	360.09	5	6	1	63 
11	-144.34	-250.00	515.70	5	6	1	63 
12	144.34	-250.00	471.89	5	6	1	63 
13	866.03	0.00	13.39	5	6	1	63 
14	433.01	750.00	16.29	5	6	1	63 
15	-433.01	750.00	18.33	5	6	1	63 
16	-866.03	0.00	14.97	5	6	1	63 
17	-433.01	-750.00	18.09	5	6	1	63 
18	433.01	-750.00	18.50	5	6	1	63 
19	86.60	50.00	384.27	3	2	3	9 18 36 
20	0.00	100.00	323.59	3	2	3	9 18 36 
21	-86.60	50.00	325.16	3	2	3	9 18 36 
22	-86.60	-50.00	341.82	3	2	3	9 18 36 
23	-0.00	-100.00	301.11	3	2	3	9 18 36 
24	86.60	-50.00	290.29	3	2	3	9 18 36 
25	0.00	40.00	219.82	3	2	3	9 18 36 
26	-34.64	-20.00	276.65	3	2	3	9 18 36 
27	34.64	-20.00	360.35	3	2	3	9 18 36 
28	433.01	250.00	33.68	3	2	3	9 18 36 
29	0.00	500.00	64.09	3	2	3	9 18 36 
30	-433.01	250.00	43.75	3	2	3	9 18 36 
31	-433.01	-250.00	52.31	3	2	3	9 18 36 
32	-0.00	-500.00	52.31	3	2	3	9 18 36 
33	433.01	-250.00	65.71	3	2	3	9 18 36 
34	0.00	200.00	233.23	3	2	3	9 18 36 
35	-173.21	-100.00	292.26	3	2	3	9 18 36 
36	173.21	-100.00	359.52	3	2	3	9 18 36 
37	1299.04	750.00	4.22	3	2	3	9 18 36 
38	0.00	1500.00	3.51	3	2	3	9 18 36 
39	-1299.04	750.00	3.73	3	2	3	9 18 36 
40	-1299.04	-750.00	3.02	3	2	3	9 18 36 
41	-0.00	-1500.00	3.34	3	2	3	9 18 36 
42	1299.04	-750.00	3.80	3	2	3	9 18 36 
43	0.00	600.00	51.27	3	2	3	9 18 36 
44	-519.62	-300.00	45.02	3	2	3	9 18 36 
45	519.62	-300.00	34.28	3	2	3	9 18 36 
46	67.17	27.89	260.48	2	1	6	1 2 4 8 16 32 
47	77.17	22.11	144.59	2	1	6	1 2 4 8 16 32 
48	57.74	55.77	172.89	2	1	6	1 2 4 8 16 32 
49	57.74	44.23	135.68	2	1	6	1 2 4 8 16 32 
50	19.43	77.89	144.89	2	1	6	1 2 4 8 16 32 
51	9.43	72.11	140.86	2	1	6	1 2 4 8 16 32 
52	-19.43	77.89	225.26	2	1	6	1 2 4 8 16 32 
53	-9.43	72.11	155.56	2	1	6	1 2 4 8 16 32 
54	-57.74	55.77	242.39	2	1	6	1 2 4 8 16 32 
55	-57.74	44.23	155.11	2	1	6	1 2 4 8 16 32 
